Unnamed: 0,interpret_hlavni,track,youtube,delka
254231,Olivia Rodrigo,get him back!,https://www.youtube.com/playlist?list=OLAK5uy_ldvkda_TXNkemSOhB9iYIt5nUWjkTQwIA,
254256,Olivia Rodrigo,all-american bitch,https://www.youtube.com/playlist?list=OLAK5uy_ldvkda_TXNkemSOhB9iYIt5nUWjkTQwIA,
254280,Yzomandias,ZPÁTKY NA SVOJÍ PLANETU,https://www.youtube.com/watch?v=WDr_62--Law,169.784
254281,Yzomandias,KEEP IT G,https://www.youtube.com/watch?v=WDr_62--Law,169.784
254285,Yzomandias,NEVÍŠ NIC pt. 1,https://www.youtube.com/watch?v=WDr_62--Law,169.784
254286,Yzomandias,PRCVL,https://www.youtube.com/watch?v=WDr_62--Law,169.784
254287,Yzomandias,FUKK DAT,https://www.youtube.com/watch?v=WDr_62--Law,169.784
254289,Yzomandias,HORE HIGH,https://www.youtube.com/watch?v=WDr_62--Law,169.784
254294,Yzomandias,SUCKER FREE,https://www.youtube.com/watch?v=WDr_62--Law,169.784
254300,Yzomandias,KÉRKY NA MYM KSICHTĚ,https://www.youtube.com/watch?v=WDr_62--Law,169.784
254312,Yzomandias,NIKDY UŽ NEBUDEM DOLE,https://www.youtube.com/watch?v=WDr_62--Law,169.784
254314,Yzomandias,VÁHY,https://www.youtube.com/watch?v=WDr_62--Law,169.784
254440,Kojo,Havana,https://www.youtube.com/watch?v=oPn8ER57wNQ,151.394
254448,Mikolas Josef,Never Get Over You,https://www.youtube.com/watch?v=dAILtQExMvY,220.868
254602,P T K,PUSH IT,https://www.youtube.com/playlist?list=OLAK5uy_kwQN76KMGUYXIpM7lUEMsbmqrJ5OCOilI,
254608,P T K,DOUBLE CUP,https://www.youtube.com/playlist?list=OLAK5uy_kwQN76KMGUYXIpM7lUEMsbmqrJ5OCOilI,
254613,P T K,BALLER,https://www.youtube.com/playlist?list=OLAK5uy_kwQN76KMGUYXIpM7lUEMsbmqrJ5OCOilI,
254614,P T K,KOMIK,https://www.youtube.com/playlist?list=OLAK5uy_kwQN76KMGUYXIpM7lUEMsbmqrJ5OCOilI,
254616,P T K,NEBE NENI BLUE,https://www.youtube.com/playlist?list=OLAK5uy_kwQN76KMGUYXIpM7lUEMsbmqrJ5OCOilI,
254618,P T K,DEMON MODE,https://www.youtube.com/playlist?list=OLAK5uy_kwQN76KMGUYXIpM7lUEMsbmqrJ5OCOilI,
254645,P T K,ZNÁTE TY DNY 2,https://www.youtube.com/playlist?list=OLAK5uy_kwQN76KMGUYXIpM7lUEMsbmqrJ5OCOilI,
254648,P T K,SKORO JSEM TAM BYL,https://www.youtube.com/playlist?list=OLAK5uy_kwQN76KMGUYXIpM7lUEMsbmqrJ5OCOilI,
254711,Smack,KAŽDEJ Z VÁS,https://www.youtube.com/watch?v=qLtc-0bDR_Y,193.375
254714,Smack,Nines,https://www.youtube.com/playlist?list=OLAK5uy_nXZaU3_1WwWQm1agl9sTvCAOKQarSbsrI,
254718,Smack,Edible,https://www.youtube.com/playlist?list=OLAK5uy_nXZaU3_1WwWQm1agl9sTvCAOKQarSbsrI,
254723,Smack,Furt něco,https://www.youtube.com/playlist?list=OLAK5uy_nXZaU3_1WwWQm1agl9sTvCAOKQarSbsrI,
254729,League Of Legends,GODS,https://www.youtube.com/watch?v=C3GouGa0noM,255.094
254734,Smack,Sexy Red,https://www.youtube.com/playlist?list=OLAK5uy_nXZaU3_1WwWQm1agl9sTvCAOKQarSbsrI,
254738,Smack,Co když,https://www.youtube.com/playlist?list=OLAK5uy_nXZaU3_1WwWQm1agl9sTvCAOKQarSbsrI,
254748,Smack,Frodo,https://www.youtube.com/playlist?list=OLAK5uy_nXZaU3_1WwWQm1agl9sTvCAOKQarSbsrI,
254751,Smack,Oh My God,https://www.youtube.com/playlist?list=OLAK5uy_nXZaU3_1WwWQm1agl9sTvCAOKQarSbsrI,
254760,Smack,Tak jo,https://www.youtube.com/playlist?list=OLAK5uy_nXZaU3_1WwWQm1agl9sTvCAOKQarSbsrI,
254761,Mitski,My Love Mine All Mine,https://www.youtube.com/watch?v=CwGbMYLjIpQ,138.367
254864,Chase,"Baddadan (feat. IRah, Flowdan, Trigga & Takura)",https://www.youtube.com/watch?v=rkjNL4dX-U4,219.753
254893,Rohony,U Hřiště 380,https://www.youtube.com/watch?v=HTrV1zmLZuU,150.047
254952,Churaq Cyril,Baroko,https://www.youtube.com/watch?v=p2UpalLSvT0,218.406
254960,Soolking,Casanova,https://www.youtube.com/watch?v=6WrVXWgn094,184.459
255345,Mandrage,Jaguár na krku,https://www.youtube.com/watch?v=7tH55XU9WIU,243.763
255350,Ben Cristovao,Těžký váhy,https://www.youtube.com/watch?v=cHUT25erCas,263.174
255365,Ben Cristovao,Tělo,https://www.youtube.com/watch?v=UYOTkXWMR_Q,218.964
255367,Mandrage,Potmě jsou všechny kočky černý,https://www.youtube.com/watch?v=n7ZdMBaONso,19.017
255598,Paulie Garand,Nádech,https://www.youtube.com/watch?v=VSItJKT3E3A,293.268
255600,Paulie Garand,Labyrint,https://www.youtube.com/watch?v=YYE2sN4mbqY,
255093,Kryštof,Každé ráno,https://www.youtube.com/watch?v=WbZBk6Q6By4,322.919
255113,Kryštof,Římská,https://www.youtube.com/watch?v=d_-yEH0f3_g,215.063
255155,Majk Spirit,Sampuss,https://www.youtube.com/watch?v=WwoeyNC6L34,279.057
255157,Majk Spirit,Ženy treba ľúbiť,https://www.youtube.com/watch?v=oeW4Brh7nds,398.57
255161,Ektor,Jak jinak,https://www.youtube.com/watch?v=nl_OXY13msk,217.408
255217,Atmo Music,Na střeše města,https://www.youtube.com/watch?v=0tngpVSuHSU,210.651
255299,Paulie Garand,Šípy,https://www.youtube.com/watch?v=s4JmKCqHJEE,280.032
256663,Ben Cristovao,Bomby,https://www.youtube.com/watch?v=HCxGQuFsAec,284.583
257631,Prago Union,Smrt žije,https://www.youtube.com/watch?v=RJbgNvP47-0,205.473
258167,Dara Rolins,Všetko alebo nič,https://www.youtube.com/watch?v=PTOZVWm_56E,301.023
258383,Nerieš,XXXXX_10 minút,https://www.youtube.com/watch?v=UzYk5wzLZIA,349.135
258635,Karel Gott,Andělská,https://www.youtube.com/watch?v=_IuxYlqs-LA,
258638,Rytmus,Pozor,https://www.youtube.com/watch?v=W4LQENM2B90,
258656,Pil C,Teriyaki,https://www.youtube.com/watch?v=N5LcWrzlKuw,260.063
255968,Adam Ďurica,Tak to vidím ja,https://www.youtube.com/watch?v=nZBms5riexg,20.062
256512,Emma Smetana,Gramophone,https://www.youtube.com/watch?v=5FcTXzjjxXU,202.919
256517,Lucie Bílá,Tak mě tady máš,https://www.youtube.com/watch?v=63Ww16m09Ks,
258437,Pil C,Dekadentný,https://www.youtube.com/watch?v=Eg5TcyMSl8A&list=PLRRAa4e_avB-U1Bmsn99XjUu9qIvQ6I3u,91.602
258440,Pil C,Sin City,https://www.youtube.com/watch?v=Eg5TcyMSl8A&list=PLRRAa4e_avB-U1Bmsn99XjUu9qIvQ6I3u,91.602
258441,Pil C,Diablo,https://www.youtube.com/watch?v=Eg5TcyMSl8A&list=PLRRAa4e_avB-U1Bmsn99XjUu9qIvQ6I3u,91.602
258442,Pil C,Peepshow,https://www.youtube.com/watch?v=Eg5TcyMSl8A&list=PLRRAa4e_avB-U1Bmsn99XjUu9qIvQ6I3u,91.602
258444,Pil C,Unavený,https://www.youtube.com/watch?v=Eg5TcyMSl8A&list=PLRRAa4e_avB-U1Bmsn99XjUu9qIvQ6I3u,91.602
258447,Pil C,Mám piči,https://www.youtube.com/watch?v=Eg5TcyMSl8A&list=PLRRAa4e_avB-U1Bmsn99XjUu9qIvQ6I3u,91.602
258451,Pil C,V aute,https://www.youtube.com/watch?v=Eg5TcyMSl8A&list=PLRRAa4e_avB-U1Bmsn99XjUu9qIvQ6I3u,91.602
258453,Pil C,Inhale,https://www.youtube.com/watch?v=Eg5TcyMSl8A&list=PLRRAa4e_avB-U1Bmsn99XjUu9qIvQ6I3u,91.602
258456,Pil C,Deň za dňom,https://www.youtube.com/watch?v=Eg5TcyMSl8A&list=PLRRAa4e_avB-U1Bmsn99XjUu9qIvQ6I3u,91.602
258459,Pil C,V tom meste,https://www.youtube.com/watch?v=Eg5TcyMSl8A&list=PLRRAa4e_avB-U1Bmsn99XjUu9qIvQ6I3u,91.602
258465,Pil C,Die Hard,https://www.youtube.com/watch?v=Eg5TcyMSl8A&list=PLRRAa4e_avB-U1Bmsn99XjUu9qIvQ6I3u,91.602
259149,Lipo,Nebudu lhát,https://www.youtube.com/watch?v=XiPTen7dWAg,235.961
259152,Jakub Děkan,Děda,https://www.youtube.com/watch?v=d6KVodNCgt8,329.7
260232,Yzomandias,Kawasaki,https://www.youtube.com/watch?v=Fx7t5QNzNUM,301.812
260486,Separ,Fénix,https://www.youtube.com/watch?v=hkehAETQVxU,240.698
259008,Vladimir 518,Nelituju ničeho,https://www.youtube.com/watch?v=cSnyF-91OA4,
260464,Hugo Toxxx,Nikdys nebyl,https://www.youtube.com/watch?v=TrcD6yVywAM,188.058
271368,Sergei Barracuda,Doopravdy,https://www.youtube.com/watch?v=pFCDB-aoMvk&list=PLaNjRbXe8EH7BeInoG30gCwvDBHvzCPve,196.046
271464,P T K,27 !!,https://www.youtube.com/watch?v=6h6a71n3JPc,191.332
272162,Totally Nothin,"Mami, podívej",https://www.youtube.com/watch?v=3a-89yy5FkA,233.546
272206,Stein27,Mollywood,https://www.youtube.com/watch?v=suyTZPo3wWU,190.055
273857,Jickson,Stejná cesta,https://tools.applemediaservices.com/album/1588978923?country=us,
273865,Jickson,SSL,https://tools.applemediaservices.com/album/1588978923?country=us,
275117,Hasan,Nemůžu tě soudit (feat. Saul),https://www.youtube.com/watch?v=35ynPc8yxNA,252.424
275765,Mairee,Mám na tebe chuť,https://www.youtube.com/watch?v=rT_rsK3nieU,176.936
276516,Sergei Barracuda,Jeď,https://tools.applemediaservices.com/song/663098065?country=us,
276963,Kabát,OPILEJ KLAVÍR,https://www.youtube.com/watch?v=Gvb6Gv5uK8g&list=PLNLRhbzzsYfy_x0pCte_C5YufrJ7ZFZSK,123.692
276967,Kabát,ZATOULANEJ JAPONEC,https://www.youtube.com/watch?v=Gvb6Gv5uK8g&list=PLNLRhbzzsYfy_x0pCte_C5YufrJ7ZFZSK,123.692
277461,Miro Žbirka,Vianočná,https://www.youtube.com/watch?v=0TE-h_pOal0,200.806
277711,Gleb,workin workin,https://www.youtube.com/watch?v=0Zbg6vmxE2w,177.307
279414,Gufrau,Gufrau party,https://www.youtube.com/watch?v=Zzi6s7mZaF0,225.883
322283,Škampi Na Žaru,Veľký sen mora,https://www.youtube.com/watch?v=UH8nZYmSykc,219.985
322287,Shakira,Try Everything,https://www.youtube.com/watch?v=c6rP-YP4c5I,202.431
322292,Pitbull,Messin' Around,https://www.youtube.com/watch?v=AdPaUzVkzLo,224.885
322295,Julian Perretta,Miracle,https://www.youtube.com/watch?v=GQ0X7_rv38s,
322306,I.M.T.Smile,Anna,https://www.youtube.com/watch?v=1dZJlLD6J0g,
322320,Adam Ďurica,Spolu,https://www.youtube.com/results?search_query=adam+%C4%8Furica+spolu,
322326,Robbie Williams,Party Like a Russian,https://www.youtube.com/watch?v=MdYGQ7B0Vew,188.267
322337,Emeli Sandé,Hurts,https://www.youtube.com/watch?v=yE8DfId9XOE,
322338,No Name,Kto dokáže,https://www.youtube.com/watch?v=xwEo4f46dyE,
322343,Kungs,Don't You Know,https://www.youtube.com/watch?v=Nf-FLiO4p3c,199.97
322354,Carmel Paradise,Turn Me On,https://www.youtube.com/watch?v=pd5YCI9I3a8,185.364
322418,Redone,Don't You Need Somebody,https://www.youtube.com/watch?v=6fBZBntjEOA,233.917
322428,Mária Čírová,Unikát,https://www.youtube.com/watch?v=tDJhUe2zpEA,246.479
322430,Colbie Caillat,Goldmine,https://www.youtube.com/watch?v=2qdhJxvS6eE,214.296
322456,Mans Zelmerlöw,Fire In The Rain,https://www.youtube.com/watch?v=tSCkXZMrSE8,222.377
322548,Ivan Tásler,Cesty II. triedy,http://www.youtube.com/watch?v=hmEgfF47TM0,
322550,Michael Bublé,Nobody But Me,https://www.youtube.com/watch?v=Fd8OSX7guKs,220.775
322566,Kali,Púšťam ťa,https://www.youtube.com/watch?v=9l6sbfQ0veA,209.211
322667,Wilkinson,Sweet Lies,https://www.youtube.com/watch?v=OYzCe1T_Gpg,230.852
322704,Nocadeň,Papierové kone,https://www.youtube.com/watch?v=inIWwnzPV04,275.458
322716,Filatov,Tell It To My Heart,https://www.youtube.com/watch?v=vEKRKZ8W38M,190.821
322867,Nina Kraljič,Lighthouse,https://www.youtube.com/watch?v=7SxWS6yRJDk,216.409
322952,Craig David,Change My Love,https://www.youtube.com/watch?v=-jZPFN6v2no,184.064
322965,Sima Martausová,Svätojánske mušky,https://www.youtube.com/watch?v=UvGhExW7k3Y,201.084
323026,Ivan Tásler,Najkrajsie Vianoce,http://www.youtube.com/watch?v=hmEgfF47TM0,
323087,Lojzo,Každý deň budú vraj Vianoce,https://www.youtube.com/watch?v=Dlqi94mlvoA,266.263
323103,Mariah Carey,Santa Claus Is Coming to Town,https://www.youtube.com/watch?v=6ggxtK5Dg7Q,
323146,Milky Chance,Cocoon,https://www.youtube.com/watch?v=ernVvrYH9vg,288.577
323205,Carlos Vives,La Bicicleta,https://www.youtube.com/watch?v=-UV0QGLmYys,237.865
323253,Šorty,All I Can See,https://www.youtube.com/watch?v=Guv641kh0ok,221.425
323262,Alvaro Soler,El Camino,https://www.youtube.com/user/AlvaroSolerVEVO,
323263,Alvaro Soler,žž El Mismo Sol (Under The Same Sun),https://www.youtube.com/user/AlvaroSolerVEVO,
323306,Dario G.,Calling You,https://www.youtube.com/watch?v=6ttftCL2f2c,225.094
323340,Metropolis,Človek mieni,https://www.youtube.com/watch?v=DzCC8GlJzgU,202.547
323457,Majself,Vlny,https://www.youtube.com/watch?v=5H5cVsujRTc,280.891
323468,Desmod,Anjel,https://www.youtube.com/watch?v=B68HFt5RttU,185.945
323637,Para,Linda,https://www.youtube.com/watch?v=p1XbjHephOI,328.051
323663,Lina Mayer,Personal Sky,https://www.youtube.com/watch?v=wW5zYj6qNVA,208.166
323666,Zuzana Smatanová,V dobrom aj v zlom,https://www.youtube.com/results?search_query=Zuzana+Smatanov%C3%A1+V+D,
323753,Richard Müller,55,https://www.youtube.com/user/RichardMullerVEVO,
323766,Marshmello,Summer,https://www.youtube.com/watch?v=2vMH8lITTCE,170.271
323815,Tom Odell,Silhouette,https://www.youtube.com/watch?v=zIDPPzCT4Ew,289.715
323849,Lp,Tightrope,https://www.youtube.com/watch?v=kECZnPrIufo,280.543
323855,Kali,Pravda je len jedna,https://www.youtube.com/watch?v=jHID9j8_ox8,266.611
323952,Zara Larsson,So Good,https://www.youtube.com/watch?v=XTWDTBkj6xU,174.149
324055,Zuzana Smatanová,Horou,https://www.youtube.com/watch?v=0MfKW22eqZ4,277.849
324467,Mr. Probz,Till You're Loved,https://www.youtube.com/watch?v=_2C1pjQq4VM,190.775
324488,Nocadeň,Čítaš mi z pier,https://www.youtube.com/watch?v=Kw75UuIe0OQ,234.939
324533,Michael Bublé,I Believe in You,https://www.youtube.com/watch?v=94MHIeeGwys,213.368
324534,Robo Papp,Intimita,https://www.youtube.com/watch?v=8P9lNHXUfLs,177.028
324643,James Blunt,Bartender,https://youtu.be/RFHHEac83B8,
324666,Eusebio,La Farándula,https://www.youtube.com/watch?v=qzi5cJlge_E,189.962
324734,Deorro,Bailar,https://www.youtube.com/watch?v=9cBtJYI6itg,170.179
324743,Pitbull,Options,https://www.youtube.com/watch?v=xALCpLXcIYY,279.8
324763,C-Bool,Never Go Away,https://www.youtube.com/watch?v=dqVZaN4lnwQ,229.506
324766,Drozďo,It's You,https://www.youtube.com/watch?v=5s_uqDJje7A,245.156
324836,Feder,Blind,https://www.youtube.com/watch?v=RONI_t9AU3k,204.567
325095,Hex,Ľahký song,https://www.youtube.com/watch?v=PzimpzEeZrc,199.807
325162,Ben Cristovao,Kolotoč,https://www.youtube.com/watch?v=TmudDWgipPE,222.052
325260,Peter Pann,Alica Z Ríše Divokých,https://www.youtube.com/watch?v=yTNYXgY4qZ8,213.623
325300,Gladiator,Miliony ciest,https://www.youtube.com/watch?v=cglz2iPDKoQ,192.818
325413,Peter Cmorik,Spolu zostarnúť,https://www.youtube.com/watch?v=6Rz74aivwI8,256.812
325457,Zara Larsson,Don't Let Me Be Yours,https://www.youtube.com/watch?v=lbZ7BG1adGI,201.015
325461,King Shaolin,Born Free,https://www.youtube.com/watch?v=sv5veLVfzmk,213.414
325501,Škampi Na Žaru,Keby si bol môj,https://www.youtube.com/watch?v=1IH6GWDViGg,219.382
325521,Richard Müller,Adieu Adele,https://www.youtube.com/user/RichardMullerVEVO,
325528,Nickelback,Song On Fire,https://www.youtube.com/watch?v=NQh5cphzQUw,230.295
325553,Janais,Nad hladinou,https://www.youtube.com/watch?v=58kJOgaGPNQ,204.707
325554,Philipee,Feel,https://www.youtube.com/watch?v=qlTtRZGndms,203.569
325563,Igor Kmeťo,Víťaz,https://www.youtube.com/watch?v=KroaWALm9Zg,238.259
325617,I.M.T. Smile,"Hej, sokoly!",https://www.youtube.com/watch?v=srJdPIgiDJA,173.824
325644,Michael Bublé,Someday,https://www.youtube.com/watch?v=CR4YE7htLgI,203.546
325661,Daša Kostovčík,Melody,https://www.youtube.com/watch?v=AClVtWpRc_Q,201.618
325663,Drozďo,Invisible,https://www.youtube.com/watch?v=Px0_niI9qmc,227.393
325733,Lukáš Adamec,Horúca láska,https://www.youtube.com/watch?v=EaeSOrN6Sk0,213.066
325754,Lina Mayer,Don't Leave Me,https://www.youtube.com/watch?v=fgd0ohrXKto,208.306
325849,Nikol Kassell,Do It Right,https://www.youtube.com/watch?v=63__KaIYGoA,
325858,Separ,Vždycky bol,https://www.youtube.com/watch?v=txOBwrRJ6FA,243.414
325862,Zuzana Smatanová,Miesta,http://www.youtube.com/watch?v=zgiFBUw0UZo,209.676
325866,Dua Lipa,Lost In Your Light,https://www.youtube.com/watch?v=r-AuLm7S3XE,215.992
325868,King Shaolin,Money In My Soul,https://www.youtube.com/watch?v=0uO5lqEZ-7s,230.132
326361,Inna,Ruleta,https://www.youtube.com/watch?v=ax9ge-ymWIQ,194.42
326416,George Ezra,Don't Matter Now,https://www.youtube.com/watch?v=lM5mM-QDg24,188.011
326967,Moja Reč,Offline,https://www.youtube.com/watch?v=UFKuxU18EAE,289.227
326968,Šorty,#Heygirl,https://www.youtube.com/watch?v=Nuw_79Wwfe0,207.121
327019,Robo Opatovský,Keď muž miluje ženu,https://www.youtube.com/watch?v=t-jGexbMYMY,260.62
327493,Hex,Nezaspím,https://www.youtube.com/watch?v=PvQ1yY0GBsE,251.681
327618,Bryan Adams,Please Stay,https://www.youtube.com/watch?v=GX3oTm7Lxus,156.084
327644,Deepend,Waiting for the Summer,https://www.youtube.com/watch?v=zV0inNl5Lc8,168.832
327856,Rakovicky,Lose Control,https://www.youtube.com/watch?v=UKbNrSr4TIY,245.643
327868,Andrew May,Magic,https://www.youtube.com/watch?v=K7IYQfQQQhM,218.848
327945,Mark Dann,Sunflowers,https://www.youtube.com/watch?v=u09u9qhXokM,195.465
328109,Emma Drobná,Remember,https://www.youtube.com/watch?v=H5sbv6hiwvc,207.656
330028,Katarina Korcek,Far Away,https://www.youtube.com/watch?v=BZ25F6Q9Az0,465.954
330036,Kristina,Poďme do hory,https://www.youtube.com/watch?v=V8Vfb8kQU-E,192.145
330046,Richard Müller,Sme si rovní,https://www.youtube.com/watch?v=yqJbFYg6F7s,219.451
332281,P!Nk,Whatever You Want,https://www.youtube.com/watch?v=wHrpTT1-fPg,239.235
332345,Adam Ďurica,Holubička,https://www.youtube.com/watch?v=xReqIVlEKO4,274.692
333445,Hex,Srdce,https://www.youtube.com/watch?v=dAPzN51U10E,235.728
333848,Kali,"Dovi, dopo",https://www.youtube.com/watch?v=kETQByHqYwo,225.024
330245,James Hype,More Than Friends,https://www.youtube.com/watch?v=IIsWmB28AdM,141.734
333060,Desmod,Čardáš dvoch sŕdc,https://www.youtube.com/watch?v=_wm_N60qBZI,173.174
333359,Adam Ďurica,Mám ťa rád,https://www.youtube.com/watch?v=LO-H0PZbpbI,280.822
333543,Nocadeň,Pieseň o decembri,https://www.youtube.com/watch?v=6yZbAFcMqRY,221.216
334953,Martin Císar,Šťastie feat. Majself (prod. ElMurdo),https://www.youtube.com/watch?v=Nemrb_H6bfo,252.47
337065,Lukáš Adamec,Tancuj mi,https://www.youtube.com/watch?v=a9Y0ms7dM4g,158.894
336357,King Shaolin,Rock ’n’ Roll’s so Good,https://www.youtube.com/watch?v=wRGw6ybpJgo,229.111
339829,Jana Andevska,Vianočná nádej (feat. SOSR),https://www.youtube.com/watch?v=Wi77fbD3QvY,162.516
341134,Teri Čikoš,Pozri,https://www.youtube.com/watch?v=zOVWMCZzBWM,232.199
341626,Elevenhill,Ako poslední,https://www.youtube.com/watch?v=jX9F_gaeXfw,243.739
342701,Lukáš Adamec,Najviac,https://www.youtube.com/watch?v=M78_axCtQLQ,213.298
342753,Younotus,Your Favourite Song,https://www.youtube.com/watch?v=vnPQ8PIt6c8,175.658
343214,Hex,Mesto stratilo dych,https://www.youtube.com/watch?v=2kLNNR-L_kA,228.461
345407,Lost Frequencies,Love To Go,https://www.youtube.com/watch?v=N7V9xIdwLXI,171.061
345464,Kygo,Hot Stuff,https://www.youtube.com/watch?v=yg6Y_1_DJyI,196.835
345911,Oliver Heldens,Break This Habit (feat. Kiko Bun),https://www.youtube.com/watch?v=PVFVpQWD_8M,172.686
345928,Nocadeň,Auróra,https://www.youtube.com/playlist?list=OLAK5uy_lu6WXlEwtI8o0PADUAxYBITAquMfhcZos,
345955,Gashi,Mama (feat. Sting),https://www.youtube.com/watch?v=0tJAxLvV7gY,204.753
346391,Tom Gregory,Rather Be You,https://www.youtube.com/watch?v=X3PX6Xh0n5w,191.216
346399,Desmod,Kométa (pre Gumpa),https://www.youtube.com/watch?v=sLlBABMDlT0,290.063
346408,Felix Jaehn,No Therapy (feat. Nea & Bryn Christopher),https://www.youtube.com/watch?v=UX-lQykOrRg,180.279
346443,Jason Derulo,Love Not War (The Tampa Beat),https://www.youtube.com/watch?v=fZMRc-UyPm0,214.157
346448,Dua Lipa,Fever,https://www.youtube.com/watch?v=vs61OHs2g-w,244.691
346451,Keith Urban,One Too Many,https://www.youtube.com/watch?v=cy1rAn9MLtQ,204.196
346454,Zuzana Smatanová,December,https://www.youtube.com/watch?v=DcVMs9LEX6g,197.183
342352,Vidiek,Hrajte trúbky (feat. Boban & Marko Markovič),https://www.youtube.com/watch?v=j25oOCAfXaY,188.058
345362,Little Mix,Holiday,https://www.youtube.com/watch?v=kHMXNPkNTTQ,216.061
345667,Kylie Minogue,Magic,https://www.youtube.com/watch?v=vzZn31gd_Jc,220.775
345861,Gary Barlow,"Elita (feat. Michael Bublé, Sebastián Yatra)",https://www.youtube.com/watch?v=EjqP5TqHTnc,207.586
346136,Hex,Vianočný Karol,https://www.youtube.com/watch?v=Qgci3-RwFTU,241.348
346301,Black Eyed Peas,Girl Like Me,https://www.youtube.com/watch?v=vMLk_T0PPbk,233.383
346367,Topic,Why Do You Lie to Me (feat. Lil Baby),https://www.youtube.com/watch?v=YNujdlMlVAM,176.146
346923,King Shaolin,Jivin',https://www.youtube.com/watch?v=2OrTefKckK8,224.049
347193,Jana Kirschner,Láska neumiera (feat. Štefan Štec),https://www.youtube.com/watch?v=10tNXgW4Cn4,201.015
347929,Benny Blanco,You (with Marshmello & Vance Joy),https://www.youtube.com/watch?v=Y_URdu-JbNo,170.48
347930,Blake Rose,Lost,https://www.youtube.com/watch?v=0cHxa4wfp80,234.707
347962,Stevie Wonder,Where Is Our Love Song (feat. Gary Clark Jr.),https://www.youtube.com/watch?v=RLMB5o5vtLs,216.317
348387,Adam Ďurica,Medzi nami,https://www.youtube.com/watch?v=UPPOZ2McLq0,257.23
348412,Lina Mayer,Stratená,https://www.youtube.com/watch?v=uOCErqwNGjo,221.425
348423,Peter Bič Project,Máj,https://www.youtube.com/watch?v=URvB1DoESbw,226.812
348426,I.M.T.Smile,MIESTO (feat. Ben Cristovao),https://www.youtube.com/watch?v=w7mCXksi3i4,237.447
348448,Major Lazer,Titans (feat. Sia & Labrinth),https://www.youtube.com/watch?v=uiuqmsWIqMA,199.227
348927,Rea Garvey,The One (feat. VIZE),https://www.youtube.com/watch?v=vUkAoNYX07g,161.982
348956,Taylor Swift,Mr. Perfectly Fine,https://www.youtube.com/watch?v=rFjJs6ZjPe8,277.803
348963,Rag 'N' Bone Man,Anywhere Away from Here,https://www.youtube.com/watch?v=KolxHYDgQcU,237.145
349984,Katarína Knechtová,Rezonancia,https://www.youtube.com/watch?v=O7Rbsm7wthQ,206.053
350000,Purple Disco Machine,Fireworks (feat. Moss Kena & The Knocks),https://www.youtube.com/watch?v=8tcYQEk1EVQ,231.688
350011,Škampi Na Žaru,Slnko,https://www.youtube.com/watch?v=dMZ9KLWSzpU,167.903
350049,Michael Patrick Kelly,Throwback,https://www.youtube.com/watch?v=df0clrrRTcI,150.906
350052,Alan Walker,Sweet Dreams,https://www.youtube.com/watch?v=SM-BT9cijI4,182.369
350058,Mi Casa,Chucks,https://www.youtube.com/watch?v=ATXO17ztWVc,174.544
350064,Ksi,Patience (feat. Polo G & YUNGBLUD),https://www.youtube.com/watch?v=p_4M4TKTydM,189.103
350065,Macy Gray,Thinking of You,https://www.youtube.com/watch?v=j1jjqQz6gzw,274.32
350509,Tina,Jedno ráno  O.S.T.,https://www.youtube.com/watch?v=Oe_0Ke0gmQk,256.673
350534,P!Nk,All I Know So Far,https://www.youtube.com/watch?v=wGj9oADcyRs,280.055
350544,Bad Bunny,Volví,https://www.youtube.com/watch?v=ayd3yWr4tqU,231.154
350545,Topic,Chain My Heart (feat. Bebe Rexha),https://www.youtube.com/watch?v=76Nq-XO5K8I,148.514
351106,Laurell,Habit,https://www.youtube.com/watch?v=3dNItD-TO_0,181.347
351109,Clean Bandit,Drive,https://www.youtube.com/watch?v=zrB8wB49z7c,182.067
351135,Bystrík,Spievaj so mnou,https://www.youtube.com/watch?v=GMqMOZxlHjQ,209.095
351622,Kungs,Never Going Home,https://www.youtube.com/watch?v=QH2a6V-W87U,182.833
351654,Dominik Gerda,Magical,https://www.youtube.com/watch?v=lGLjl4a4fAA,233.174
352092,Milky Chance,Colorado,https://www.youtube.com/watch?v=7asb7B3cH-o,202.06
352099,Purple Disco Machine,Dopamine,https://www.youtube.com/playlist?list=PLsR9A0Ld5FYCpsi5WIwPdkxEmr54WSvgH,
352158,Ray Dalton,Manila,https://www.youtube.com/watch?v=hlDMSQdbgWA,146.587
352500,Peter Bič Project,Hlava,https://www.youtube.com/watch?v=s-4ZvLPKFvY,175.31
352518,Celeste Buckingham,Feel,https://www.youtube.com/watch?v=UAp9eSA5Q3o,225.047
352527,I.M.T.Smile,V LETE ...,https://www.youtube.com/watch?v=0KoSaEgDS4A,198.855
346863,Sam Feldt,Home Sweet Home (feat. ALMA & Digital Farm Animals,https://www.youtube.com/watch?v=bL5Gn1ryuVw,162.377
347066,Taylor Swift,no body no crime (feat. HAIM),https://www.youtube.com/watch?v=ijcbK1Aj-JE,
347153,Children In Need(Bbc Radio 2 Allstars),Stop Crying Your Heart Out,https://www.youtube.com/watch?v=cfo1pS4L2Zk,263.221
347154,Lp,How Low Can You Go,https://www.youtube.com/watch?v=W0xs3AVEisE,203.267
347155,Roxette,Let Your Heart Dance With Me,https://www.youtube.com/watch?v=fFidYtllRW0,189.289
347437,Sheryl Crow,In The End,https://www.youtube.com/watch?v=5OfjlTHjR8A,258.856
